ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities
99972142,Majestic Maxim,2021.0,RM 1 300 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,650 sq.ft.,Not Furnished,"Barbeque area, Lift, Jogging Track, Security, Parking, Playground, Swimming Pool, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT"
99972324,Majestic Maxim,2021.0,RM 1 200 per month,Kuala Lumpur - Cheras,Service Residence,2,,2.0,680 sq.ft.,Partially Furnished,"Barbeque area, Lift, Jogging Track, Security, Parking, Playground, Swimming Pool, Gymnasium","Near KTM/LRT, Cooking Allowed"
99972057,Parkhill Residence Bukit Jalil,2019.0,RM 3 000 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,,2.0,1100 sq.ft.,Fully Furnished,"Minimart, Playground, Swimming Pool, Gymnasium, Security, Lift, Club house, Parking, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99972234,Emerald Hills,2025.0,RM 1 900 per month,Kuala Lumpur - Cheras,Condominium,2,2.0,2.0,893 sq.ft.,Partially Furnished,"Security, Jogging Track, Sauna, Club house, Barbeque area, Playground, Parking, Lift, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99972225,Ativo Suites @ Damansara Avenue,2021.0,RM 2 200 per month,Kuala Lumpur - Sri Damansara,Service Residence,1,1.0,1.0,499 sq.ft.,Fully Furnished,"Tennis Court, Lift, Parking, Security, Playground, Squash Court, Minimart, Sauna, Club house, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine"
98612657,The Elements,2015.0,RM 3 000 per month,Kuala Lumpur - Ampang,Service Residence,3,2.0,3.0,1450 sq.ft.,Fully Furnished,"Playground, Jogging Track, Barbeque area, Security, Swimming Pool, Multipurpose hall, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Washing Machine"
99971971,Majestic Maxim,2021.0,RM 1 200 per month,Kuala Lumpur - Cheras,Service Residence,2,,2.0,650 sq.ft.,Not Furnished,"Playground, Swimming Pool, Parking, Lift, Barbeque area, Security, Gymnasium, Jogging Track","Air-Cond, Near KTM/LRT"
99971961,Avelon Tower,,RM 1 600 per month,Kuala Lumpur - Kepong,Service Residence,4,1.0,3.0,753 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Gymnasium, Security, Parking, Minimart, Jogging Track, Lift","Air-Cond, Cooking Allowed, Washing Machine"
98911497,,,RM 3 000 per month,Kuala Lumpur - Ampang,Service Residence,4,1.0,4.0,1473 sq.ft.,Fully Furnished,"Barbeque area, Gymnasium, Jogging Track, Sauna, Playground, Multipurpose hall, Security, Swimming Pool",
99971617,Meadow Park 2,2001.0,RM 1 300 per month,Kuala Lumpur - Old Klang Road,Condominium,2,1.0,2.0,920 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Minimart, Playground, Barbeque area, Squash Court, Parking, Tennis Court, Security","Air-Cond, Cooking Allowed, Washing Machine"
99971654,10 Semantan,2006.0,RM 1 900 per month,Kuala Lumpur - Damansara Heights,Service Residence,2,1.0,1.0,800 sq.ft.,Fully Furnished,"Parking, Minimart, Swimming Pool, Security, Gymnasium, Barbeque area, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine"
99971839,Avelon Tower,,RM 1 600 per month,Kuala Lumpur - Kepong,Service Residence,4,1.0,3.0,753 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Jogging Track, Parking, Security, Minimart, Playground, Lift","Air-Cond, Cooking Allowed, Washing Machine"
99971575,Lavile,2021.0,RM 3 800 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,950 sq.ft.,Fully Furnished,"Multipurpose hall, Swimming Pool, Gymnasium, Security, Barbeque area, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99971273,Le Yuan Residence,2014.0,RM 2 800 per month,Kuala Lumpur - Kuchai Lama,Condominium,4,2.0,4.0,1710 sq.ft.,Fully Furnished,"Security, Parking, Swimming Pool, Gymnasium, Sauna, Playground, Lift, Multipurpose hall, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine"
99971249,Panorama Residences (Sentul),2014.0,RM 1 500 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,1130 sq.ft.,Partially Furnished,"Minimart, Jogging Track, Security, Swimming Pool, Gymnasium, Multipurpose hall, Tennis Court, Playground, Parking","Cooking Allowed, Near KTM/LRT"
98909545,OPUS Kuala Lumpur,2019.0,RM 3 300 per month,Kuala Lumpur - KL City,Service Residence,3,2.0,2.0,997 sq.ft.,Fully Furnished,"Jogging Track, Security, Tennis Court, Squash Court, Lift, Club house, Minimart, Gymnasium, Sauna, Parking, Playground, Swimming Pool, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99971538,Sri Saujana (Kepong),,RM 750 per month,Kuala Lumpur - Kepong,Apartment,3,,2.0,750 sq.ft.,Not Furnished,,
99971510,Verdana,2014.0,RM 3 800 per month,Kuala Lumpur - Solaris Dutamas,Condominium,3,2.0,3.0,1799 sq.ft.,Fully Furnished,"Tennis Court, Parking, Security, Gymnasium, Playground, Swimming Pool, Multipurpose hall, Club house, Lift","Air-Cond, Cooking Allowed, Washing Machine"
99971493,D'Alamanda,2014.0,RM 1 600 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,916 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Playground, Squash Court, Barbeque area, Sauna, Gymnasium, Minimart, Jogging Track, Club house, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99971157,The Havre @ Bukit Jalil,2020.0,RM 1 588 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,3.0,1100 sq.ft.,Partially Furnished,"Gymnasium, Sauna, Multipurpose hall, Club house, Minimart, Playground, Swimming Pool, Squash Court, Lift, Tennis Court, Barbeque area, Parking, Security, Jogging Track","Cooking Allowed, Air-Cond, Internet, Near KTM/LRT, Washing Machine"
98855327,Platinum Lake PV 21,,RM 1 300 per month,Kuala Lumpur - Setapak,Service Residence,2,1.0,2.0,900 sq.ft.,Not Furnished,,
99971448,Inspirasi Mont Kiara Condo,,RM 2 899 per month,Kuala Lumpur - Mont Kiara,Condominium,3,2.0,2.0,940 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine"
99971072,Pearl Suria,2016.0,RM 2 600 per month,Kuala Lumpur - Old Klang Road,Condominium,3,1.0,2.0,1148 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Multipurpose hall, Gymnasium, Jogging Track, Barbeque area, Security, Playground",
99971050,Maxim Citilights,2017.0,RM 1 400 per month,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,1009 sq.ft.,Not Furnished,"Multipurpose hall, Security, Swimming Pool, Minimart, Playground, Jogging Track, Parking",Cooking Allowed
98580564,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 1 800 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,2.0,2.0,770 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99971011,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 1 900 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,1.0,2.0,850 sq.ft.,Fully Furnished,"Minimart, Playground, Parking, Gymnasium, Security, Swimming Pool",
99970989,Lakeville Residence,2017.0,RM 1 900 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,2.0,2.0,977 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99813385,The Park Sky Residence @ Bukit Jalil City,2019.0,RM 2 600 per month,Kuala Lumpur - Bukit Jalil,Service Residence,3,2.0,2.0,1061 sq.ft.,Partially Furnished,"Multipurpose hall, Playground, Swimming Pool, Security, Parking","Air-Cond, Cooking Allowed, Washing Machine"
99970548,Vina Versatile Homes,2016.0,RM 750 per month,Kuala Lumpur - Cheras,Condominium,1,1.0,1.0,200 sq.ft.,Partially Furnished,,
99970520,28 Boulevard,2019.0,RM 1 450 per month,Kuala Lumpur - Pandan Perdana,Apartment,1,1.0,1.0,510 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Playground, Squash Court, Security, Gymnasium, Jogging Track, Lift, Minimart, Tennis Court, Sauna, Barbeque area, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99970504,Aman Dua,,RM 1 000 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Parking, Minimart, Swimming Pool",Air-Cond
99970498,Aman Dua,,RM 999 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Parking, Minimart, Swimming Pool",Air-Cond
99970712,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 2 000 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,,2.0,850 sq.ft.,Fully Furnished,"Minimart, Playground, Parking, Gymnasium, Security, Swimming Pool",
97098031,Amaya Maluri,2013.0,RM 2 200 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,920 sq.ft.,Fully Furnished,"Playground, Multipurpose hall, Parking, Swimming Pool, Gymnasium, Security","Air-Cond, Near KTM/LRT, Cooking Allowed, Washing Machine"
99970703,Prisma Cheras,,RM 1 100 per month,Kuala Lumpur - Cheras,Condominium,1,1.0,1.0,717 sq.ft.,Partially Furnished,"Swimming Pool, Squash Court, Parking, Barbeque area, Playground, Sauna, Tennis Court, Security, Gymnasium, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT"
99970700,Gaya Apartments,,RM 1 500 per month,Kuala Lumpur - Taman Melawati,Apartment,2,1.0,2.0,875 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Cooking Allowed, Near KTM/LRT"
97261328,Sky Awani Residensi,,RM 1 350 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,800 sq.ft.,Not Furnished,"Parking, Playground, Jogging Track, Sauna, Club house, Security, Minimart, Swimming Pool, Barbeque area",
99970652,Residensi KepongMas,2020.0,RM 1 000 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800 sq.ft.,Not Furnished,"Parking, Playground, Lift, Security","Air-Cond, Cooking Allowed"
99970260,Seri Riana Residence,2016.0,RM 3 500 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,3.0,4.0,1712 sq.ft.,Fully Furnished,"Barbeque area, Club house, Security, Tennis Court, Playground, Gymnasium, Squash Court, Sauna, Parking, Swimming Pool, Jogging Track, Lift, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99970321,Majestic Maxim,2021.0,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,2,1.0,2.0,650 sq.ft.,Partially Furnished,"Parking, Playground, Gymnasium, Barbeque area, Swimming Pool, Jogging Track, Lift, Security",
99970582,Residensi KepongMas,2020.0,RM 1 000 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800 sq.ft.,Not Furnished,"Parking, Playground, Lift, Security","Air-Cond, Cooking Allowed"
99970576,Continew Condominium,2020.0,RM 200 per month,Kuala Lumpur - KL City,Condominium,1,1.0,1.0,20 sq.ft.,Not Furnished,"Gymnasium, Minimart, Playground, Parking, Lift, Security, Swimming Pool",
99970575,Regalia Residence,2012.0,RM 3 000 per month,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,2,1.0,2.0,1300 sq.ft.,Fully Furnished,"Playground, Squash Court, Swimming Pool, Gymnasium, Parking",
99969943,Continew Condominium,2020.0,RM 2 000 per month,Kuala Lumpur - KL City,Condominium,1,1.0,1.0,550 sq.ft.,Fully Furnished,"Gymnasium, Minimart, Playground, Parking, Lift, Security, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine"
99969870,The Holmes,,RM 1 550 per month,Kuala Lumpur - Cheras,Condominium,3,,2.0,1018 sq.ft.,Partially Furnished,"Security, Parking, Swimming Pool, Lift, Jogging Track, Minimart","Washing Machine, Cooking Allowed, Air-Cond, Near KTM/LRT"
99969852,Platinum OUG Residence,2021.0,RM 1 500 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,,2.0,1200 sq.ft.,Partially Furnished,"Security, Lift",
99613644,Desa Petaling Flat,,RM 550 per month,Kuala Lumpur - Desa Petaling,Flat,1,,1.0,600 sq.ft.,Not Furnished,,
99865904,Unio Residence,2021.0,RM 2 400 per month,Kuala Lumpur - Kepong,Apartment,2,,2.0,866 sq.ft.,Fully Furnished,"Tennis Court, Jogging Track, Lift, Parking, Swimming Pool, Playground, Multipurpose hall, Barbeque area, Security, Minimart, Gymnasium",
99970097,Bam Villa,1996.0,RM 2 200 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,1206 sq.ft.,Partially Furnished,"Security, Gymnasium, Sauna, Parking, Playground, Barbeque area, Swimming Pool","Air-Cond, Cooking Allowed"
99969806,The Leafz,,RM 2 399 per month,Kuala Lumpur - Sungai Besi,Service Residence,3,2.0,2.0,1130 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
99969790,Puncak Banyan,2007.0,RM 1 100 per month,Kuala Lumpur - Cheras,Condominium,3,,2.0,810 sq.ft.,Partially Furnished,"Parking, Minimart, Security, Swimming Pool","Near KTM/LRT, Cooking Allowed"
99970012,Bandar Tasik Selatan (Low Cost),,RM 900 per month,Kuala Lumpur - Cheras,Apartment,3,,2.0,650 sq.ft.,Partially Furnished,Playground,Near KTM/LRT
99969767,Soho Suites @ KLCC,2013.0,RM 2 500 per month,Kuala Lumpur - KLCC,Service Residence,1,,1.0,602 sq.ft.,Fully Furnished,"Security, Swimming Pool, Lift, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine"
99969482,Residensi Desa Satumas,,RM 1 000 per month,Kuala Lumpur - Taman Desa,Condominium,3,,2.0,850 sq.ft.,Fully Furnished,"Parking, Playground, Multipurpose hall, Security",
99969536,Residensi Desa Sentralmas (Taman Desa),,RM 1 000 per month,Kuala Lumpur - Taman Desa,Condominium,3,,2.0,850 sq.ft.,Fully Furnished,"Security, Swimming Pool, Playground, Parking, Minimart, Lift",
98123685,,,RM 1 100 per month,Kuala Lumpur - Cheras,Apartment,3,,2.0,625 sq.ft.,Partially Furnished,,"Cooking Allowed, Near KTM/LRT"
99969749,TR Residence,,RM 600 per month,Kuala Lumpur - Titiwangsa,Service Residence,5,,2.0,1000 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99969744,The Hamstead,,RM 1 880 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,1030 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Gymnasium, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
98894841,The Orion,2006.0,RM 3 200 per month,Kuala Lumpur - City Centre,Condominium,3,1.0,3.0,1640 sq.ft.,Fully Furnished,"Squash Court, Jogging Track, Barbeque area, Playground, Gymnasium, Parking, Swimming Pool",Air-Cond
99969720,Ascenda Residences @ SkyArena Setapak,2017.0,RM 1 500 per month,Kuala Lumpur - Setapak,Condominium,3,2.0,2.0,908 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99969701,Ketumbar Heights,2010.0,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,,2.0,903 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Security, Lift, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99969699,The Hamstead,,RM 1 388 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,1003 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Sauna, Gymnasium, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99969621,Sri Penara,,RM 1 150 per month,Kuala Lumpur - Cheras,Apartment,4,,2.0,650 sq.ft.,Fully Furnished,"Minimart, Parking, Playground","Cooking Allowed, Near KTM/LRT, Washing Machine"
99885263,Residensi Wangsamas,,RM 1 650 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,,2.0,800 sq.ft.,Not Furnished,"Multipurpose hall, Parking, Security, Lift, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT"
99969006,Vina Versatile Homes,2016.0,RM 2 500 per month,Kuala Lumpur - Cheras,Condominium,4,4.0,5.0,2887 sq.ft.,Partially Furnished,,
99969216,Endah Regal,1995.0,RM 1 600 per month,Kuala Lumpur - Sri Petaling,Condominium,3,1.0,2.0,1141 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Swimming Pool, Gymnasium, Parking, Tennis Court, Security, Club house, Lift, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99968876,Villa Crystal,2017.0,RM 1 800 per month,Kuala Lumpur - Segambut,Condominium,4,2.0,3.0,1391 sq.ft.,Partially Furnished,"Playground, Sauna, Security, Swimming Pool, Gymnasium, Parking, Barbeque area, Lift, Multipurpose hall","Air-Cond, Cooking Allowed"
99969135,Damansara Sutera,,RM 1 200 per month,Kuala Lumpur - Damansara,Apartment,3,1.0,2.0,861 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground","Air-Cond, Cooking Allowed, Washing Machine"
99884802,Bayu @ Pandan Jaya,2015.0,RM 2 000 per month,Kuala Lumpur - Pandan Jaya,Condominium,3,2.0,2.0,1050 sq.ft.,Partially Furnished,"Gymnasium, Parking, Swimming Pool, Multipurpose hall, Playground, Club house, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99968854,Amaya Maluri,2013.0,RM 2 400 per month,Kuala Lumpur - Cheras,Service Residence,3,2.0,2.0,920 sq.ft.,Fully Furnished,"Swimming Pool, Multipurpose hall, Security, Playground, Gymnasium, Parking","Air-Cond, Near KTM/LRT"
99968314,Damansara Foresta,2016.0,RM 2 800 per month,Kuala Lumpur - Sri Damansara,Condominium,3,2.0,3.0,1610 sq.ft.,Fully Furnished,"Barbeque area, Security, Club house, Minimart, Playground, Swimming Pool, Parking, Sauna, Jogging Track",
99968419,Pearl Suria,2016.0,RM 2 500 per month,Kuala Lumpur - Old Klang Road,Condominium,3,1.0,2.0,1150 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99968797,Gurney Heights,,RM 1 400 per month,Kuala Lumpur - Keramat,Condominium,2,1.0,1.0,800 sq.ft.,Fully Furnished,"Parking, Gymnasium, Barbeque area, Security, Minimart, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT"
99968788,Vivo Residential @ 9 Seputeh,2018.0,RM 2 800 per month,Kuala Lumpur - Seputeh,Condominium,3,2.0,3.0,1072 sq.ft.,Fully Furnished,"Multipurpose hall, Gymnasium, Sauna, Security, Playground, Swimming Pool, Tennis Court, Jogging Track, Barbeque area, Parking",
99885027,Platinum Hill PV 8,2010.0,RM 1 900 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1550 sq.ft.,Partially Furnished,"Gymnasium, Minimart, Swimming Pool, Parking, Security, Playground, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT"
99968521,Lakeview Apartment,,RM 900 per month,Kuala Lumpur - Ampang Hilir,Apartment,3,1.0,2.0,826 sq.ft.,Not Furnished,,
99968519,Residensi Wangsamas,,RM 1 650 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Multipurpose hall, Lift, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT"
99968473,Residensi Wangsamas,,RM 1 650 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Multipurpose hall, Lift, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT"
99967848,Royal Regent (Sri Putramas 3),2013.0,RM 2 000 per month,Kuala Lumpur - Jalan Kuching,Condominium,3,2.0,2.0,1590 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Gymnasium, Minimart, Tennis Court, Sauna",
99967804,Lavile,2021.0,RM 2 800 per month,Kuala Lumpur - Cheras,Service Residence,2,,2.0,750 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Swimming Pool, Multipurpose hall, Security, Parking, Lift, Playground, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99967823,Residensi Rampai II,2021.0,RM 1 700 per month,Kuala Lumpur - Setapak,Apartment,4,2.0,2.0,1000 sq.ft.,Partially Furnished,"Swimming Pool, Barbeque area, Parking, Security, Playground, Multipurpose hall, Gymnasium, Jogging Track, Sauna",
